ID          Chr    Position
M1362        8    85.97114
M1363        8    86.93315
M1364        8    87.16326
M1365        8    89.27037
M1366        8    89.84675
M1367        8    91.19125
M1368        8    91.78084
M1369        8    92.19847
M1370        8    92.28341
M1371        8    92.29299
M1372        8    93.02089
M1373        8    93.21125
M1374        8    94.48491
M1375        8    97.43384
M1376        8    97.56511
M1377        8    97.56946
M1378        8    98.48644
M1379        8    98.92856
M1380        8    99.45251
M1381        8    99.69428
M1382        9     0.11073
M1383        9     0.66876
M1384        9     0.86466
M1385        9     1.81141
M1386        9     1.92685
M1387        9     2.24591
M1388        9     2.30149
M1389        9     3.47937
M1390        9     4.85268
M1391        9     5.20662
M1392        9     5.98456
M1393        9     6.24659
M1394        9     6.49488
M1395        9     6.58585
M1396        9     6.64992
M1397        9     6.70137
M1398        9     6.86404
M1399        9     7.51626
M1400        9     7.97825
M1401        9     8.41934
M1402        9    10.57885
M1403        9    11.90584
M1404        9    12.09948
M1405        9    13.54714
M1406        9    13.92721
M1407        9    14.11356
M1408        9    14.26378
M1409        9    14.64389
M1410        9    14.92484
M1411        9    15.74668
M1412        9    16.19336
M1413        9    16.72849
M1414        9    16.84379
M1415        9    17.27191
M1416        9    17.56812
M1417        9    17.98087
M1418        9    18.21788
M1419        9    20.18915
M1420        9    21.43103
M1421        9    21.69070
M1422        9    21.78466
M1423        9    22.34769
M1424        9    24.27792
M1425        9    24.58884
M1426        9    25.63382
M1427        9    26.16773
M1428        9    26.70259
M1429        9    26.90155
M1430        9    27.42112
M1431        9    27.54889
M1432        9    27.91167
M1433        9    28.17099
M1434        9    28.75861
M1435        9    31.00093
M1436        9    31.06478
M1437        9    31.80939
M1438        9    32.06424
M1439        9    34.15017
M1440        9    34.87290
M1441        9    35.21542
M1442        9    36.14035
M1443        9    36.17957
M1444        9    36.25075
M1445        9    36.51875
M1446        9    37.16608
M1447        9    37.52646
M1448        9    37.58414
M1449        9    39.13286
M1450        9    39.38825
M1451        9    39.62893
M1452        9    39.76456
M1453        9    39.78157
M1454        9    40.95686
M1455        9    41.05004
M1456        9    43.06793
M1457        9    43.22287
M1458        9    43.56219
M1459        9    44.10621
M1460        9    45.68976
M1461        9    46.70283
M1462        9    47.77307
M1463        9    47.79123
M1464        9    48.24132
M1465        9    48.25468
M1466        9    48.39632
M1467        9    48.67690
M1468        9    48.87909
M1469        9    49.03368
M1470        9    51.70589
M1471        9    52.00620
M1472        9    53.05372
M1473        9    53.08123
M1474        9    53.54220
M1475        9    53.54440
M1476        9    53.69320
M1477        9    54.88069
M1478        9    55.20837
M1479        9    55.97775
M1480        9    57.98875
M1481        9    58.24442
M1482        9    58.71839
M1483        9    58.79576
M1484        9    59.02626
M1485        9    59.16016
M1486        9    60.36072
M1487        9    60.64996
M1488        9    61.42643
M1489        9    61.55531
M1490        9    61.88286
M1491        9    62.12855
M1492        9    62.12908
M1493        9    62.56581
M1494        9    63.01386
M1495        9    63.71947
M1496        9    64.16850
M1497        9    65.03043
M1498        9    66.58675
M1499        9    67.23419
M1500        9    67.55050
M1501        9    67.86283
M1502        9    67.89956
M1503        9    69.02675
M1504        9    69.84967
M1505        9    69.86768
M1506        9    69.93072
M1507        9    70.97465
M1508        9    70.98904
M1509        9    71.67230
M1510        9    73.73731
M1511        9    73.89974
M1512        9    74.65232
M1513        9    74.78404
M1514        9    76.44245
M1515        9    76.97301
M1516        9    77.67677
M1517        9    78.23419
M1518        9    78.58664
M1519        9    79.62933
M1520        9    79.97171
M1521        9    80.30038
M1522        9    81.00240
M1523        9    82.23956
M1524        9    84.33833
M1525        9    85.63624
M1526        9    85.89510
M1527        9    85.94989
M1528        9    86.10722
M1529        9    86.15561
M1530        9    87.53668
M1531        9    88.35177
M1532        9    88.52220
M1533        9    88.53932
M1534        9    89.23908
M1535        9    89.33871
M1536        9    89.95323
M1537        9    90.04402
M1538        9    90.62030
M1539        9    90.80245
M1540        9    90.97346
M1541        9    91.21427
M1542        9    91.44420
M1543        9    92.40223
M1544        9    92.74729
M1545        9    93.19466
M1546        9    94.87290
M1547        9    95.22323
M1548        9    95.22646
M1549        9    95.87366
M1550        9    96.23406
M1551        9    96.44264
M1552        9    96.49720
M1553        9    96.96897
M1554        9    97.25723
M1555        9    97.90793
M1556        9    97.97015
M1557        9    98.17957
M1558       10     1.24109
M1559       10     2.02159
M1560       10     2.19264
M1561       10     2.90493
M1562       10     3.52010
M1563       10     4.91239
M1564       10     5.36566
M1565       10     5.51638
M1566       10     6.98155
M1567       10     7.30402
M1568       10     7.87248
M1569       10     9.01494
M1570       10     9.08076
M1571       10     9.52365
M1572       10     9.56571
M1573       10     9.84053
M1574       10    10.23359
M1575       10    12.28685
M1576       10    13.38622
M1577       10    15.09179
M1578       10    16.50844
M1579       10    16.90151
M1580       10    17.45094
M1581       10    17.71670
M1582       10    17.88621
M1583       10    18.36527
M1584       10    18.59834
M1585       10    20.54933
M1586       10    21.03128
M1587       10    21.11088
M1588       10    22.51543
M1589       10    23.32892
M1590       10    23.59927
M1591       10    24.08543
M1592       10    24.68387
M1593       10    24.81051
M1594       10    24.82057
M1595       10    25.38905
M1596       10    25.51647
M1597       10    26.50283
M1598       10    26.72429
M1599       10    27.62580
M1600       10    27.93371
M1601       10    29.07488
M1602       10    30.41072
M1603       10    31.94954
M1604       10    32.34089
M1605       10    32.43139
M1606       10    32.46536
M1607       10    32.78287
M1608       10    32.93130
M1609       10    33.70206
M1610       10    33.81557
M1611       10    34.45562
M1612       10    34.52135
M1613       10    35.04194
M1614       10    35.84705
M1615       10    36.32202
M1616       10    38.09037
M1617       10    38.11527
M1618       10    38.58676
M1619       10    38.84635
M1620       10    39.72471
M1621       10    40.33170
M1622       10    40.71209
M1623       10    41.15518
M1624       10    41.25641
M1625       10    41.50952
M1626       10    41.84499
M1627       10    41.95842
M1628       10    45.51666
M1629       10    45.68413
M1630       10    46.94548
M1631       10    47.45508
M1632       10    47.91830
M1633       10    47.97946
M1634       10    50.18728
M1635       10    50.58870
M1636       10    50.66802
M1637       10    50.99155
M1638       10    51.45786
M1639       10    51.57970
M1640       10    51.63398
M1641       10    52.43432
M1642       10    52.82898
M1643       10    53.20296
M1644       10    54.23702
M1645       10    54.55787
M1646       10    54.73091
M1647       10    55.00345
M1648       10    55.41482
M1649       10    56.91131
M1650       10    57.50222
M1651       10    58.24903
M1652       10    58.42418
M1653       10    59.38788
M1654       10    59.46708
M1655       10    60.94604
M1656       10    61.38345
M1657       10    61.87587
M1658       10    62.92702
M1659       10    63.46873
M1660       10    64.04348
M1661       10    64.34159
M1662       10    64.70148
M1663       10    64.99116
M1664       10    65.33054
M1665       10    65.83506
M1666       10    66.02590
M1667       10    66.67336
M1668       10    66.77776
M1669       10    67.89077
M1670       10    68.08825
M1671       10    69.28177
M1672       10    69.58383
M1673       10    69.71854
M1674       10    69.88219
M1675       10    70.03172
M1676       10    70.43550
M1677       10    72.18594
M1678       10    72.39645
M1679       10    72.92909
M1680       10    73.43958
M1681       10    73.48888
M1682       10    73.98597
M1683       10    74.17686
M1684       10    74.21497
M1685       10    74.49646
M1686       10    75.00950
M1687       10    75.69378
M1688       10    76.32123
M1689       10    77.36206
M1690       10    77.98632
M1691       10    79.55975
M1692       10    79.95149
M1693       10    80.04665
M1694       10    80.36422
M1695       10    80.55767
M1696       10    81.63901
M1697       10    82.03486
M1698       10    83.38145
M1699       10    83.76618
M1700       10    83.88328
M1701       10    84.28386
M1702       10    85.04493
M1703       10    85.59864
M1704       10    86.50633
M1705       10    87.13493
M1706       10    87.35041
M1707       10    87.95559
M1708       10    88.21066
M1709       10    88.24331
M1710       10    89.13946
M1711       10    89.17106
M1712       10    89.49170
M1713       10    90.34201
M1714       10    90.46109
M1715       10    91.03789
M1716       10    91.90237
M1717       10    92.33988
M1718       10    92.63029
M1719       10    93.27818
M1720       10    93.75380
M1721       10    94.00685
M1722       10    94.29736
M1723       10    95.75649
M1724       10    96.06569
M1725       10    96.15971
M1726       10    96.30053
M1727       10    96.91408
M1728       10    98.15382
M1729       10    99.07006
M1730       10    99.10563
M1731       10    99.27236
M1732       10    99.41071
M1733       10    99.83267
M1734       10    99.94581
M1735       11     0.38395
M1736       11     0.40165
M1737       11     1.32083
M1738       11     4.39859
M1739       11     5.17301
M1740       11     6.26309
M1741       11     6.81570
M1742       11     7.06484
M1743       11     7.25514
M1744       11     7.81440
M1745       11     7.89245
M1746       11    10.38525
M1747       11    10.73235
M1748       11    11.02413
M1749       11    12.89255
M1750       11    12.99579
M1751       11    13.60854
M1752       11    13.90326
M1753       11    14.60006
M1754       11    14.64649
M1755       11    16.60251
M1756       11    18.40445
M1757       11    18.67373
M1758       11    19.34799
M1759       11    20.28282
M1760       11    20.68497
M1761       11    21.10654
M1762       11    21.29487
M1763       11    21.89041
M1764       11    23.49619
M1765       11    23.90764
M1766       11    24.02488
M1767       11    25.09662
M1768       11    25.32167
M1769       11    26.25341
M1770       11    26.28889
M1771       11    26.71828
M1772       11    27.56765
M1773       11    29.24960
M1774       11    29.37457
M1775       11    29.43663
M1776       11    29.56890
M1777       11    30.28981
M1778       11    30.35862
M1779       11    30.43272
M1780       11    30.85195
M1781       11    31.21858
M1782       11    32.10220
M1783       11    32.13952
M1784       11    32.62862
M1785       11    32.88651
M1786       11    33.60095
M1787       11    34.01535
M1788       11    35.92325
M1789       11    36.33429
M1790       11    36.35489
M1791       11    36.63318
M1792       11    36.71801
M1793       11    37.54703
M1794       11    37.67064
M1795       11    37.84558
M1796       11    39.12287
M1797       11    39.88644
M1798       11    40.14054
M1799       11    40.83111
M1800       11    42.27512
M1801       11    42.30116
M1802       11    43.39604
M1803       11    43.55112
M1804       11    44.40728
M1805       11    45.13284
M1806       11    45.66213
M1807       11    47.32765
M1808       11    47.69369
M1809       11    48.60785
M1810       11    49.30605
M1811       11    49.43218
M1812       11    50.68210
M1813       11    50.89678
M1814       11    51.02182
M1815       11    52.09474
M1816       11    52.23825
M1817       11    52.25337
M1818       11    52.70361
M1819       11    52.80365
M1820       11    53.71419
M1821       11    54.34884
M1822       11    54.37525
M1823       11    54.65863
M1824       11    55.27339
M1825       11    55.31608
M1826       11    55.90484
M1827       11    56.02588
M1828       11    56.77893
M1829       11    57.51413
M1830       11    58.30660
M1831       11    58.46237
M1832       11    58.69643
M1833       11    59.44103
M1834       11    59.47632
M1835       11    59.55036
M1836       11    60.85751
M1837       11    61.52334
M1838       11    61.86523
M1839       11    63.27396
M1840       11    63.80446
M1841       11    64.12410
M1842       11    64.79850
M1843       11    64.82675
M1844       11    65.55402
M1845       11    65.98071
M1846       11    66.24126
M1847       11    67.26236
M1848       11    68.11698
M1849       11    68.30938
M1850       11    68.87072
M1851       11    69.86481
M1852       11    70.53503
M1853       11    71.35163
M1854       11    71.40187
M1855       11    71.96247
M1856       11    72.40602
M1857       11    73.14712
M1858       11    73.86146
M1859       11    74.05345
M1860       11    74.22399
M1861       11    75.07402
M1862       11    75.27216
M1863       11    75.31071
M1864       11    77.08024
M1865       11    77.15576
M1866       11    77.88035
M1867       11    78.00982
M1868       11    78.97135
M1869       11    80.33632
M1870       11    81.05215
M1871       11    81.87818
M1872       11    81.98668
M1873       11    82.04649
M1874       11    83.56747
M1875       11    87.07670
M1876       11    87.08514
M1877       11    87.90328
M1878       11    88.33913
M1879       11    88.91248
M1880       11    89.00687
M1881       11    90.30455
M1882       11    90.78574
M1883       11    91.34813
M1884       11    91.51514
M1885       11    91.94346
M1886       11    92.90566
M1887       11    93.19778
M1888       11    93.32281
M1889       11    95.32661
M1890       11    95.36062
M1891       11    95.38613
M1892       11    95.95177
M1893       11    96.69083
M1894       11    97.77426
M1895       11    98.22836
M1896       11    98.56439
M1897       11    99.13038
M1898       11    99.34751
M1899       12     0.59390
M1900       12     2.44783
M1901       12     3.01905
M1902       12     3.23966
M1903       12     3.28819
M1904       12     3.38483
M1905       12     3.55201
M1906       12     5.06758
M1907       12     5.10260
M1908       12     5.18987
M1909       12     6.89686
M1910       12     6.97600
M1911       12     7.48203
M1912       12     7.49269
M1913       12     7.85669
M1914       12     8.34017
M1915       12     8.89751
M1916       12    11.07388
M1917       12    11.18408
M1918       12    12.15114
M1919       12    14.58567
M1920       12    14.86339
M1921       12    14.99469
M1922       12    16.16640
M1923       12    16.48904
M1924       12    16.63517
M1925       12    17.62402
M1926       12    18.55815
M1927       12    19.98197
M1928       12    20.70663
M1929       12    21.42432
M1930       12    21.92054
M1931       12    22.56332
M1932       12    23.01425
M1933       12    23.17483
M1934       12    25.40472
M1935       12    26.51474
M1936       12    26.54049
M1937       12    26.94142
M1938       12    27.61443
M1939       12    27.92022
M1940       12    28.71168
M1941       12    29.23251
M1942       12    29.98306
M1943       12    31.24822
M1944       12    31.43606
M1945       12    31.87883
M1946       12    32.37435
M1947       12    32.50453
M1948       12    32.81771
M1949       12    36.08954
M1950       12    36.18194
M1951       12    36.55231
M1952       12    38.26330
M1953       12    39.83234
M1954       12    40.75208
M1955       12    42.67286
M1956       12    43.14609
M1957       12    43.15018
M1958       12    43.57178
M1959       12    45.67444
M1960       12    45.75686
M1961       12    46.03731
M1962       12    47.31116
M1963       12    47.61311
M1964       12    48.20968
M1965       12    48.75855
M1966       12    49.69890
M1967       12    49.91149
M1968       12    50.39676
M1969       12    50.47632
M1970       12    51.38292
M1971       12    51.65035
M1972       12    52.83163
M1973       12    52.86996
M1974       12    53.90776
M1975       12    54.83566
M1976       12    54.97545
M1977       12    55.77721
M1978       12    56.12363
M1979       12    56.16477
M1980       12    57.53698
M1981       12    57.92463
M1982       12    58.12156
M1983       12    58.82212
M1984       12    60.19282
M1985       12    60.49949
M1986       12    60.82146
M1987       12    61.18074
M1988       12    61.54557
M1989       12    62.56066
M1990       12    64.43104
M1991       12    66.62831
M1992       12    67.27616
M1993       12    68.56614
M1994       12    70.97084
M1995       12    71.78441
M1996       12    72.65726
M1997       12    73.65618
M1998       12    74.22723
M1999       12    75.70686
M2000       12    76.13352
M2001       12    76.26448
M2002       12    76.72627
M2003       12    77.75176
M2004       12    78.54311
M2005       12    79.88863
M2006       12    80.05818
M2007       12    80.67941
M2008       12    80.82142
M2009       12    82.94898
M2010       12    83.53499
M2011       12    83.88825
M2012       12    84.86628
M2013       12    84.99845
M2014       12    86.61326
M2015       12    86.90659
M2016       12    87.43630
M2017       12    89.60377
M2018       12    91.37246
M2019       12    92.70830
M2020       12    93.30513
M2021       12    93.88166
M2022       12    94.08835
M2023       12    94.75929
M2024       12    94.88474
M2025       12    94.95613
M2026       12    95.43690
M2027       12    96.07197
M2028       12    96.10752
M2029       12    96.58093
M2030       12    97.37320
M2031       12    98.37417
M2032       12    98.63305
M2033       12    99.34640
M2034       13     0.03210
M2035       13     0.10432
M2036       13     0.54323
M2037       13     0.71632
M2038       13     0.73236
M2039       13     1.55509
M2040       13     1.95929
M2041       13     2.57194
M2042       13     2.61515
M2043       13     3.05408
M2044       13     3.60287
M2045       13     3.70248
M2046       13     4.10814
M2047       13     5.99691
M2048       13     6.12863
M2049       13     6.50294
M2050       13     6.51357
M2051       13     7.03400
M2052       13     7.59025
M2053       13     9.95025
M2054       13     9.96108
M2055       13    10.50292
M2056       13    10.56374
M2057       13    10.83951
M2058       13    11.99061
M2059       13    12.30801
M2060       13    12.41100
M2061       13    13.15811
M2062       13    13.56184
M2063       13    14.34303
M2064       13    14.41260
M2065       13    15.61862
M2066       13    16.13886
M2067       13    17.20258
M2068       13    17.25101
M2069       13    17.91569
M2070       13    19.87762
M2071       13    19.95264
M2072       13    20.29399
M2073       13    20.37642
M2074       13    20.38690
M2075       13    20.69949
M2076       13    21.22836
M2077       13    21.79752
M2078       13    21.89453
M2079       13    22.83128
M2080       13    23.11771
M2081       13    23.35292
M2082       13    23.51913
M2083       13    24.59157
M2084       13    24.80931
M2085       13    24.85048
M2086       13    25.19022
M2087       13    25.73297
M2088       13    26.54875
M2089       13    27.31192
M2090       13    28.00735
M2091       13    28.01752
M2092       13    28.76743
M2093       13    29.43169
M2094       13    31.43187
M2095       13    31.57956
M2096       13    31.94325
M2097       13    32.20693
M2098       13    32.44377
M2099       13    33.01637
M2100       13    33.15609
M2101       13    34.10102
M2102       13    34.17674
M2103       13    34.69413
M2104       13    34.79813
M2105       13    34.87854
M2106       13    34.98361
M2107       13    35.71617
M2108       13    36.35855
M2109       13    36.78711
M2110       13    37.31437
M2111       13    37.67147
M2112       13    38.90258
M2113       13    39.29894
M2114       13    39.45808
M2115       13    39.51690
M2116       13    39.69222
M2117       13    39.80981
M2118       13    40.38554
M2119       13    41.38961
M2120       13    41.52028
M2121       13    41.61749
M2122       13    41.99597
M2123       13    42.56896
M2124       13    44.75522
M2125       13    44.95228
M2126       13    45.05654
M2127       13    46.46446
M2128       13    46.78741
M2129       13    48.48389
M2130       13    48.51326
M2131       13    48.55820
M2132       13    49.19175
M2133       13    53.07528
M2134       13    53.29594
M2135       13    53.58466
M2136       13    54.03698
M2137       13    54.11457
M2138       13    54.35879
M2139       13    55.77068
M2140       13    56.27561
M2141       13    57.19963
M2142       13    57.57671
M2143       13    58.19414
M2144       13    59.18998
M2145       13    59.22125
M2146       13    60.82028
M2147       13    60.93482
M2148       13    61.16608
M2149       13    61.59248
M2150       13    62.30087
M2151       13    62.54713
M2152       13    64.08291
M2153       13    64.51241
M2154       13    64.75837
M2155       13    65.20193
M2156       13    65.58813
M2157       13    65.61592
M2158       13    66.06695
M2159       13    66.46079
M2160       13    68.08150
M2161       13    69.95587
M2162       13    70.86208
M2163       13    71.54275
M2164       13    72.06113
M2165       13    72.27223
M2166       13    73.07013
M2167       13    73.56678
M2168       13    73.74534
M2169       13    74.51195
M2170       13    75.82077
M2171       13    75.94761
M2172       13    76.15056
M2173       13    77.03086
M2174       13    77.33321
M2175       13    78.27496
M2176       13    78.29580
M2177       13    79.44856
M2178       13    80.96802
M2179       13    81.39904
M2180       13    82.42277
M2181       13    83.29205
M2182       13    83.50586
M2183       13    84.00520
M2184       13    84.04495
M2185       13    84.47376
M2186       13    84.58961
M2187       13    84.64861
M2188       13    85.43027
M2189       13    85.72718
M2190       13    85.72794
M2191       13    86.81559
M2192       13    86.91605
M2193       13    87.55103
M2194       13    88.32234
M2195       13    88.71028
M2196       13    89.01731
M2197       13    89.50307
M2198       13    89.74860
M2199       13    90.83101
M2200       13    91.40502
M2201       13    91.94976
M2202       13    92.61036
M2203       13    93.63454
M2204       13    93.86621
M2205       13    94.20164
M2206       13    94.26166
M2207       13    94.65010
M2208       13    95.35744
M2209       13    95.47936
M2210       13    95.58056
M2211       13    97.96504
M2212       13    99.72095
M2213       13    99.85938
M2214       14     0.07327
M2215       14     0.74056
M2216       14     0.93800
M2217       14     2.26235
M2218       14     2.59472
M2219       14     2.69824
M2220       14     4.20126
M2221       14     4.41330
M2222       14     4.83789
M2223       14     5.30180
M2224       14     5.79454
M2225       14     5.84798
M2226       14     6.64058
M2227       14     7.82262
M2228       14    10.23654
M2229       14    10.36152
M2230       14    10.56252
M2231       14    10.68171
M2232       14    12.12213
M2233       14    12.29447
M2234       14    12.33465
M2235       14    12.36564
M2236       14    12.77370
M2237       14    13.06912
M2238       14    13.15146
M2239       14    14.54712
M2240       14    15.33444
M2241       14    15.37499
M2242       14    15.96749
M2243       14    16.91136
M2244       14    17.10856
M2245       14    17.15836
M2246       14    17.52030
M2247       14    17.54058
M2248       14    18.81553
M2249       14    18.93728
M2250       14    18.97216
M2251       14    20.05044
M2252       14    20.59265
M2253       14    21.06458
M2254       14    21.09307
M2255       14    21.56756
M2256       14    21.76947
M2257       14    22.56420
M2258       14    22.66644
M2259       14    22.78290
M2260       14    22.92140
M2261       14    23.98625
M2262       14    23.98654
M2263       14    24.05576
M2264       14    27.74415
M2265       14    27.99311
M2266       14    28.02208
M2267       14    29.78303
M2268       14    29.85335
M2269       14    30.83469
M2270       14    30.86305
M2271       14    31.21296
M2272       14    31.37902
M2273       14    31.39708
M2274       14    31.52412
M2275       14    32.49388
M2276       14    32.95134
M2277       14    33.06694
M2278       14    33.37636
M2279       14    33.40733
M2280       14    34.77734
M2281       14    34.99090
M2282       14    37.91559
M2283       14    38.39063
M2284       14    38.66903
M2285       14    39.81111
M2286       14    40.43071
M2287       14    40.57291
M2288       14    40.65684
M2289       14    40.85583
M2290       14    40.88036
M2291       14    41.75485
M2292       14    41.78966
M2293       14    42.96876
M2294       14    43.21219
M2295       14    43.33818
M2296       14    43.95937
M2297       14    44.46807
M2298       14    45.24545
M2299       14    45.31183
M2300       14    45.65443
M2301       14    45.85554
M2302       14    45.98486
M2303       14    46.11423
M2304       14    46.15487
M2305       14    46.42695
M2306       14    46.97600
M2307       14    47.02890
M2308       14    47.11304
M2309       14    47.94073
M2310       14    48.60760
M2311       14    49.48192
M2312       14    49.53484
M2313       14    49.76161
M2314       14    49.78680
M2315       14    50.53049
M2316       14    52.34351
M2317       14    52.65471
M2318       14    54.37845
M2319       14    54.73386
M2320       14    55.01832
M2321       14    55.21186
M2322       14    55.32166
M2323       14    55.65419
M2324       14    55.80716
M2325       14    56.35086
M2326       14    56.97117
M2327       14    56.97689
M2328       14    60.54570
M2329       14    61.07981
M2330       14    64.12432
M2331       14    64.90269
M2332       14    65.13007
M2333       14    68.90241
M2334       14    69.95236
M2335       14    70.91417
M2336       14    71.32606
M2337       14    71.46534
M2338       14    72.82321
M2339       14    74.07553
M2340       14    74.78569
M2341       14    75.10393
M2342       14    75.44012
M2343       14    76.21230
M2344       14    76.26780
M2345       14    77.14767
M2346       14    77.44948
M2347       14    77.89788
M2348       14    78.18885
M2349       14    78.43808
M2350       14    79.13263
M2351       14    79.20446
M2352       14    79.37644
M2353       14    80.82318
M2354       14    81.39922
M2355       14    81.47281
M2356       14    81.53587
M2357       14    81.56400
M2358       14    81.67203
M2359       14    83.01691
M2360       14    84.61258
M2361       14    84.84335
M2362       14    85.85444
M2363       14    86.23922
M2364       14    86.39415
M2365       14    86.40170
M2366       14    87.68137
M2367       14    90.27855
M2368       14    90.87133
M2369       14    91.55992
M2370       14    91.61662
M2371       14    91.67940
M2372       14    92.12326
M2373       14    92.24413
M2374       14    92.42290
M2375       14    93.09539
M2376       14    93.25635
M2377       14    93.91786
M2378       14    94.24395
M2379       14    94.40140
M2380       14    94.77654
M2381       14    94.92239
M2382       14    94.99719
M2383       14    95.07024
M2384       14    95.56915
M2385       14    95.59152
M2386       14    95.77722
M2387       14    96.02559
M2388       14    96.21658
M2389       14    97.01773
M2390       14    98.52094
M2391       14    98.58096
M2392       15     0.08892
M2393       15     0.56652
M2394       15     1.24027
M2395       15     1.32521
M2396       15     1.35490
M2397       15     1.50348
M2398       15     1.81128
M2399       15     2.37369
M2400       15     3.61750
M2401       15     3.83484
M2402       15     3.85838
M2403       15     4.23486
M2404       15     5.44052
M2405       15     6.43257
M2406       15     6.49417
M2407       15     6.86401
M2408       15     7.63646
M2409       15     7.66010
M2410       15     8.04313
M2411       15     8.14406
M2412       15     8.75094
M2413       15     8.94286
M2414       15     9.05249
M2415       15     9.10400
M2416       15    11.25106
M2417       15    11.80809
M2418       15    12.55575
M2419       15    13.83323
M2420       15    14.07340
M2421       15    14.55908
M2422       15    14.61862
M2423       15    15.02512
M2424       15    15.07248
M2425       15    15.58680
M2426       15    15.65029
M2427       15    16.60975
M2428       15    16.71612
M2429       15    16.76371
M2430       15    17.70645
M2431       15    17.95245
M2432       15    18.22377
M2433       15    19.13500
M2434       15    19.19101
M2435       15    19.36386
M2436       15    20.15672
M2437       15    20.41489
M2438       15    20.76278
M2439       15    21.46722
M2440       15    21.49481
M2441       15    22.39046
M2442       15    23.84206
M2443       15    24.06218
M2444       15    24.36096
M2445       15    24.77367
M2446       15    24.98643
M2447       15    25.14052
M2448       15    25.92857
M2449       15    26.22605
M2450       15    27.02118
M2451       15    27.02763
M2452       15    27.21147
M2453       15    27.56535
M2454       15    28.12319
M2455       15    29.00538
M2456       15    29.36254
M2457       15    29.59335
M2458       15    30.06763
M2459       15    30.51013
M2460       15    30.83816
M2461       15    31.51029
M2462       15    31.53607
M2463       15    31.85331
M2464       15    32.44445
M2465       15    33.13895
M2466       15    33.97539
M2467       15    34.73692
M2468       15    36.13459
M2469       15    36.59951
M2470       15    37.98691
M2471       15    38.18725
M2472       15    38.29288
M2473       15    38.90785
M2474       15    39.05746
M2475       15    39.34530
M2476       15    40.52717
M2477       15    41.15777
M2478       15    41.36702
M2479       15    41.54876
M2480       15    41.78938
M2481       15    43.48477
M2482       15    44.63283
M2483       15    45.28838
M2484       15    45.31195
M2485       15    45.72757
M2486       15    46.02995
M2487       15    47.08307
M2488       15    47.41970
M2489       15    48.20499
M2490       15    48.52320
M2491       15    49.09829
M2492       15    49.64793
M2493       15    52.12288
M2494       15    52.88242
M2495       15    53.42005
M2496       15    53.74352
M2497       15    54.08784
M2498       15    54.14631
M2499       15    54.32543
M2500       15    54.82853
M2501       15    55.68702
M2502       15    56.59879
M2503       15    58.32713
M2504       15    58.33315
M2505       15    58.76299
M2506       15    59.22613
M2507       15    59.81804
M2508       15    60.06266
M2509       15    60.17997
M2510       15    61.35585
M2511       15    61.41130
M2512       15    62.72654
M2513       15    63.27041
M2514       15    63.47009
M2515       15    65.14511
M2516       15    65.15023
M2517       15    65.32280
M2518       15    65.68353
M2519       15    65.92683
M2520       15    66.46989
M2521       15    68.24768
M2522       15    68.79776
M2523       15    69.76584
M2524       15    70.50023
M2525       15    71.41933
M2526       15    71.70356
M2527       15    71.85664
M2528       15    75.67747
M2529       15    78.55333
M2530       15    78.92546
M2531       15    79.76702
M2532       15    81.35016
M2533       15    82.44513
M2534       15    83.49585
M2535       15    83.99009
M2536       15    84.32045
M2537       15    84.33114
M2538       15    85.71860
M2539       15    87.47125
M2540       15    88.18240
M2541       15    88.18699
M2542       15    88.99135
M2543       15    89.22271
M2544       15    89.41709
M2545       15    89.60612
M2546       15    89.87062
M2547       15    89.95580
M2548       15    90.00833
M2549       15    90.22712
M2550       15    91.61346
M2551       15    91.80504
M2552       15    92.47854
M2553       15    93.10009
M2554       15    93.23598
M2555       15    93.39184
M2556       15    94.35154
M2557       15    95.12638
M2558       15    95.17760
M2559       15    96.31490
M2560       15    96.63453
M2561       15    97.76706
M2562       15    97.82213
M2563       15    98.05856
M2564       15    98.35325
M2565       15    98.38102
M2566       15    98.46716
M2567       15    98.89004
M2568       15    98.99029
M2569       15    99.50344
M2570       16     0.21595
M2571       16     0.92090
M2572       16     1.27959
M2573       16     1.59923
M2574       16     1.93530
M2575       16     2.82470
M2576       16     2.91758
M2577       16     2.99996
M2578       16     3.61517
M2579       16     4.22832
M2580       16     5.19562
M2581       16     5.74842
M2582       16     6.18852
M2583       16     6.36133
M2584       16     8.09013
M2585       16     8.76905
M2586       16     8.93724
M2587       16     9.07187
M2588       16    10.28964
M2589       16    11.02128
M2590       16    11.83731
M2591       16    13.14941
M2592       16    15.25578
M2593       16    16.33462
M2594       16    17.40241
M2595       16    18.36651
M2596       16    18.42358
M2597       16    18.71583
M2598       16    18.73294
M2599       16    19.63394
M2600       16    20.16128
M2601       16    20.33233
M2602       16    21.31856
M2603       16    21.38118
M2604       16    21.43099
M2605       16    23.04593
M2606       16    24.15321
M2607       16    24.18688
M2608       16    24.83418
M2609       16    24.89918
M2610       16    24.93651
M2611       16    25.90389
M2612       16    26.19754
M2613       16    26.68911
M2614       16    27.37429
M2615       16    27.97957
M2616       16    28.89031
M2617       16    28.97982
M2618       16    29.00184
M2619       16    30.12051
M2620       16    30.23630
M2621       16    31.19115
M2622       16    32.34341
M2623       16    33.17568
M2624       16    33.49355
M2625       16    34.18370
M2626       16    34.37598
M2627       16    35.69366
M2628       16    35.72494
M2629       16    36.01593
M2630       16    36.62240
M2631       16    37.06275
M2632       16    37.13368
