ID          Chr    Position
M2013        7    33.82797
M2014        7    34.17605
M2015        7    34.24515
M2016        7    34.25760
M2017        7    34.34644
M2018        7    34.59119
M2019        7    35.67727
M2020        7    35.77154
M2021        7    36.08063
M2022        7    36.09086
M2023        7    36.30032
M2024        7    37.54231
M2025        7    37.71190
M2026        7    37.75989
M2027        7    38.08713
M2028        7    38.50781
M2029        7    38.94301
M2030        7    39.19510
M2031        7    39.33296
M2032        7    39.41996
M2033        7    39.83981
M2034        7    40.32959
M2035        7    40.34399
M2036        7    40.63362
M2037        7    40.70277
M2038        7    40.75532
M2039        7    41.34048
M2040        7    41.58349
M2041        7    41.78611
M2042        7    41.98530
M2043        7    42.15554
M2044        7    42.19811
M2045        7    42.25823
M2046        7    42.42321
M2047        7    42.46543
M2048        7    42.65885
M2049        7    42.70601
M2050        7    42.75929
M2051        7    42.84996
M2052        7    43.15346
M2053        7    43.37504
M2054        7    43.42195
M2055        7    43.50175
M2056        7    43.80205
M2057        7    43.93202
M2058        7    44.02027
M2059        7    44.14826
M2060        7    44.18065
M2061        7    44.18529
M2062        7    44.38886
M2063        7    44.68256
M2064        7    44.99698
M2065        7    45.23215
M2066        7    45.37262
M2067        7    45.38027
M2068        7    45.78047
M2069        7    45.99091
M2070        7    46.02270
M2071        7    46.03632
M2072        7    46.54167
M2073        7    47.03025
M2074        7    47.32563
M2075        7    47.54044
M2076        7    47.69037
M2077        7    48.14282
M2078        7    48.22971
M2079        7    48.38227
M2080        7    48.62042
M2081        7    48.83963
M2082        7    48.87664
M2083        7    49.07839
M2084        7    49.16047
M2085        7    49.24835
M2086        7    49.47115
M2087        7    49.98783
M2088        7    50.09266
M2089        7    50.15213
M2090        7    50.46921
M2091        7    50.47389
M2092        7    50.77481
M2093        7    50.95983
M2094        7    51.52215
M2095        7    51.81917
M2096        7    52.06956
M2097        7    52.54934
M2098        7    52.93722
M2099        7    53.21212
M2100        7    53.48915
M2101        7    53.89089
M2102        7    54.06485
M2103        7    54.41151
M2104        7    54.78841
M2105        7    55.12855
M2106        7    55.24238
M2107        7    55.65931
M2108        7    56.01218
M2109        7    56.81371
M2110        7    57.03085
M2111        7    57.24977
M2112        7    57.32213
M2113        7    57.78105
M2114        7    57.96953
M2115        7    58.28836
M2116        7    59.13893
M2117        7    59.23551
M2118        7    59.40391
M2119        7    59.42409
M2120        7    60.86736
M2121        7    60.94529
M2122        7    61.69334
M2123        7    61.73783
M2124        7    61.75405
M2125        7    62.03281
M2126        7    62.57983
M2127        7    63.05160
M2128        7    63.27654
M2129        7    63.57411
M2130        7    63.59837
M2131        7    63.97021
M2132        7    64.05079
M2133        7    64.76059
M2134        7    65.17834
M2135        7    65.42020
M2136        7    65.98635
M2137        7    66.55242
M2138        7    67.00389
M2139        7    68.14276
M2140        7    68.95611
M2141        7    69.30206
M2142        7    69.37259
M2143        7    69.54898
M2144        7    69.99104
M2145        7    70.11643
M2146        7    70.30562
M2147        7    70.47726
M2148        7    71.16615
M2149        7    72.23513
M2150        7    72.29571
M2151        7    72.33336
M2152        7    72.49501
M2153        7    72.80414
M2154        7    73.03342
M2155        7    73.07165
M2156        7    73.11859
M2157        7    73.34871
M2158        7    74.19275
M2159        7    74.35004
M2160        7    74.48466
M2161        7    74.79076
M2162        7    75.92278
M2163        7    76.06502
M2164        7    76.27250
M2165        7    76.31578
M2166        7    77.19029
M2167        7    77.46801
M2168        7    77.78573
M2169        7    78.16397
M2170        7    78.20780
M2171        7    78.51465
M2172        7    78.69683
M2173        7    79.27634
M2174        7    79.52144
M2175        7    80.03980
M2176        7    80.56871
M2177        7    80.62737
M2178        7    80.78656
M2179        7    81.03269
M2180        7    81.49995
M2181        7    81.65143
M2182        7    81.74448
M2183        7    81.85896
M2184        7    81.91363
M2185        7    82.04794
M2186        7    82.05585
M2187        7    82.11646
M2188        7    82.51923
M2189        7    82.63175
M2190        7    83.64382
M2191        7    83.71039
M2192        7    84.04773
M2193        7    84.53944
M2194        7    84.72618
M2195        7    84.81204
M2196        7    85.12209
M2197        7    85.62734
M2198        7    85.64166
M2199        7    85.73102
M2200        7    86.00242
M2201        7    86.83266
M2202        7    86.84520
M2203        7    87.10008
M2204        7    87.79752
M2205        7    88.27984
M2206        7    88.30606
M2207        7    88.73481
M2208        7    89.03041
M2209        7    89.98665
M2210        7    90.69103
M2211        7    91.19004
M2212        7    91.26914
M2213        7    91.28431
M2214        7    91.46061
M2215        7    92.34821
M2216        7    92.44232
M2217        7    92.61387
M2218        7    92.83909
M2219        7    92.85447
M2220        7    93.59036
M2221        7    93.63740
M2222        7    94.51008
M2223        7    94.67276
M2224        7    94.96081
M2225        7    95.35651
M2226        7    95.67592
M2227        7    95.74844
M2228        7    95.91451
M2229        7    96.05751
M2230        7    96.59525
M2231        7    96.64890
M2232        7    96.73514
M2233        7    97.00138
M2234        7    97.00505
M2235        7    97.00839
M2236        7    97.28351
M2237        7    97.49680
M2238        7    97.55474
M2239        7    97.76166
M2240        7    98.12686
M2241        7    98.16038
M2242        7    98.27002
M2243        7    98.38488
M2244        7    98.41364
M2245        7    98.55644
M2246        7    98.60781
M2247        7    98.78831
M2248        7    99.31992
M2249        7    99.65173
M2250        8     0.26796
M2251        8     0.45082
M2252        8     0.45344
M2253        8     0.62684
M2254        8     1.55535
M2255        8     1.58610
M2256        8     1.68452
M2257        8     1.80309
M2258        8     1.91914
M2259        8     2.03130
M2260        8     2.03927
M2261        8     2.04929
M2262        8     2.28249
M2263        8     2.80249
M2264        8     2.87606
M2265        8     2.91291
M2266        8     3.70398
M2267        8     3.85063
M2268        8     5.01757
M2269        8     5.18078
M2270        8     6.30989
M2271        8     6.42838
M2272        8     6.82309
M2273        8     7.02156
M2274        8     7.34460
M2275        8     7.37936
M2276        8     7.76474
M2277        8     7.77101
M2278        8     7.77337
M2279        8     8.38273
M2280        8     8.39881
M2281        8     8.50394
M2282        8     8.75173
M2283        8     9.55274
M2284        8     9.71575
M2285        8     9.76924
M2286        8     9.83230
M2287        8    10.06990
M2288        8    10.35096
M2289        8    12.35658
M2290        8    12.70050
M2291        8    13.16283
M2292        8    13.28242
M2293        8    13.45286
M2294        8    13.78616
M2295        8    13.80895
M2296        8    14.14414
M2297        8    14.38586
M2298        8    15.24063
M2299        8    15.45341
M2300        8    15.70574
M2301        8    15.85764
M2302        8    15.97678
M2303        8    16.03529
M2304        8    16.33051
M2305        8    16.39657
M2306        8    16.72622
M2307        8    16.91561
M2308        8    17.71152
M2309        8    17.78285
M2310        8    17.92178
M2311        8    18.30873
M2312        8    18.49277
M2313        8    18.81527
M2314        8    18.96066
M2315        8    19.47373
M2316        8    19.95045
M2317        8    20.00182
M2318        8    20.39264
M2319        8    20.88715
M2320        8    20.91244
M2321        8    21.25823
M2322        8    21.33157
M2323        8    21.37372
M2324        8    21.44919
M2325        8    22.21789
M2326        8    22.80726
M2327        8    22.90269
M2328        8    22.92948
M2329        8    23.25211
M2330        8    23.96826
M2331        8    24.03823
M2332        8    24.37355
M2333        8    24.69754
M2334        8    24.71266
M2335        8    24.74538
M2336        8    25.25944
M2337        8    25.60999
M2338        8    25.70852
M2339        8    25.83828
M2340        8    26.23390
M2341        8    26.47604
M2342        8    26.51209
M2343        8    26.66427
M2344        8    26.88931
M2345        8    27.09868
M2346        8    27.96300
M2347        8    28.16249
M2348        8    28.26938
M2349        8    28.50287
M2350        8    29.16281
M2351        8    29.58587
M2352        8    29.77164
M2353        8    30.12522
M2354        8    30.26873
M2355        8    30.32901
M2356        8    30.54023
M2357        8    30.81981
M2358        8    30.83714
M2359        8    31.04892
M2360        8    31.07343
M2361        8    31.13988
M2362        8    31.16222
M2363        8    31.27418
M2364        8    31.54154
M2365        8    31.81107
M2366        8    31.95247
M2367        8    32.46496
M2368        8    32.87948
M2369        8    33.60638
M2370        8    34.27462
M2371        8    34.54884
M2372        8    34.56668
M2373        8    35.43074
M2374        8    35.43814
M2375        8    35.97889
M2376        8    36.01108
M2377        8    36.02628
M2378        8    36.28367
M2379        8    36.29635
M2380        8    36.36814
M2381        8    36.48226
M2382        8    37.67014
M2383        8    37.85695
M2384        8    38.09364
M2385        8    38.27305
M2386        8    38.90174
M2387        8    38.91558
M2388        8    39.39972
M2389        8    39.46091
M2390        8    39.79769
M2391        8    40.11913
M2392        8    40.39925
M2393        8    40.41625
M2394        8    40.43512
M2395        8    41.11889
M2396        8    41.56485
M2397        8    41.82056
M2398        8    42.24372
M2399        8    42.28194
M2400        8    42.60890
M2401        8    42.86169
M2402        8    42.99808
M2403        8    43.14446
M2404        8    43.36142
M2405        8    43.38590
M2406        8    43.55800
M2407        8    43.83010
M2408        8    43.85197
M2409        8    44.04965
M2410        8    44.51229
M2411        8    44.53757
M2412        8    44.78922
M2413        8    45.40185
M2414        8    45.48764
M2415        8    45.66512
M2416        8    45.72651
M2417        8    46.60842
M2418        8    46.93421
M2419        8    47.32033
M2420        8    47.50844
M2421        8    47.73302
M2422        8    48.01226
M2423        8    48.03337
M2424        8    48.44669
M2425        8    48.67538
M2426        8    49.02420
M2427        8    49.09364
M2428        8    49.59965
M2429        8    49.65216
M2430        8    49.76356
M2431        8    49.90860
M2432        8    50.01630
M2433        8    50.11755
M2434        8    51.03459
M2435        8    51.14545
M2436        8    51.29761
M2437        8    52.86109
M2438        8    53.71507
M2439        8    54.19006
M2440        8    54.51618
M2441        8    54.51695
M2442        8    54.74968
M2443        8    54.92103
M2444        8    55.37385
M2445        8    55.41617
M2446        8    55.69228
M2447        8    55.80727
M2448        8    55.91362
M2449        8    56.24278
M2450        8    56.99959
M2451        8    57.53123
M2452        8    57.81379
M2453        8    58.74377
M2454        8    58.94996
M2455        8    59.08155
M2456        8    59.64698
M2457        8    59.81221
M2458        8    59.85505
M2459        8    59.98020
M2460        8    60.27293
M2461        8    60.40503
M2462        8    61.32400
M2463        8    61.40319
M2464        8    61.62328
M2465        8    61.96592
M2466        8    62.05172
M2467        8    63.11144
M2468        8    63.70920
M2469        8    63.76886
M2470        8    64.04319
M2471        8    64.27037
M2472        8    64.69530
M2473        8    64.95748
M2474        8    65.34425
M2475        8    65.73532
M2476        8    65.85072
M2477        8    66.10921
M2478        8    66.39636
M2479        8    66.56163
M2480        8    66.67537
M2481        8    67.63789
M2482        8    67.94887
M2483        8    68.05297
M2484        8    68.17187
M2485        8    68.19641
M2486        8    68.35611
M2487        8    68.59768
M2488        8    68.60598
M2489        8    68.82048
M2490        8    69.23752
M2491        8    69.37604
M2492        8    69.45671
M2493        8    70.46712
M2494        8    70.62946
M2495        8    70.75396
M2496        8    70.85143
M2497        8    71.44154
M2498        8    71.75296
M2499        8    71.80298
M2500        8    71.85530
M2501        8    72.11251
M2502        8    72.26555
M2503        8    72.43891
M2504        8    72.45569
M2505        8    72.84766
M2506        8    73.03316
M2507        8    73.41684
M2508        8    73.48800
M2509        8    74.01986
M2510        8    74.04268
M2511        8    74.49998
M2512        8    76.35820
M2513        8    76.42962
M2514        8    77.17550
M2515        8    77.18661
M2516        8    77.49121
M2517        8    77.87696
M2518        8    78.38822
M2519        8    78.40091
M2520        8    78.49100
M2521        8    78.50505
M2522        8    78.52276
M2523        8    78.55199
M2524        8    78.65682
M2525        8    78.73395
M2526        8    78.93353
M2527        8    79.42129
M2528        8    79.50917
M2529        8    79.51931
M2530        8    80.22576
M2531        8    80.34538
M2532        8    80.43488
M2533        8    80.65904
M2534        8    80.70113
M2535        8    81.01108
M2536        8    82.01838
M2537        8    82.69451
M2538        8    82.93592
M2539        8    83.39289
M2540        8    83.91404
M2541        8    84.16198
M2542        8    84.22369
M2543        8    84.36007
M2544        8    84.91190
M2545        8    85.17153
M2546        8    86.13249
M2547        8    86.54601
M2548        8    86.73870
M2549        8    86.82601
M2550        8    86.94861
M2551        8    87.08676
M2552        8    89.06415
M2553        8    89.28163
M2554        8    89.48411
M2555        8    89.82906
M2556        8    90.09285
M2557        8    90.57016
M2558        8    90.89425
M2559        8    90.95798
M2560        8    91.01183
M2561        8    91.62080
M2562        8    92.27941
M2563        8    93.89762
M2564        8    94.41431
M2565        8    94.43091
M2566        8    94.59296
M2567        8    94.93063
M2568        8    94.96883
M2569        8    95.02484
M2570        8    95.02796
M2571        8    95.06329
M2572        8    95.32977
M2573        8    95.88538
M2574        8    96.00011
M2575        8    96.57688
M2576        8    96.89887
M2577        8    97.19916
M2578        8    97.32350
M2579        8    97.40624
M2580        8    98.21796
M2581        8    98.43697
M2582        8    98.75150
M2583        8    98.85124
M2584        8    99.11683
M2585        8    99.42825
M2586        8    99.71576
M2587        8    99.82149
M2588        9     0.08147
M2589        9     1.20243
M2590        9     1.39635
M2591        9     1.58023
M2592        9     2.25089
M2593        9     2.41861
M2594        9     2.45437
M2595        9     2.50535
M2596        9     2.52363
M2597        9     2.81717
M2598        9     2.85690
M2599        9     2.98368
M2600        9     3.23372
M2601        9     3.24701
M2602        9     3.34630
M2603        9     3.51670
M2604        9     3.52768
M2605        9     3.89161
M2606        9     5.37941
M2607        9     5.48564
M2608        9     5.58273
M2609        9     6.63091
M2610        9     6.81708
M2611        9     7.00747
M2612        9     7.43769
M2613        9     7.64832
M2614        9     7.74160
M2615        9     8.60596
M2616        9     8.81083
M2617        9     8.99057
M2618        9     9.41004
M2619        9     9.66820
M2620        9     9.70664
M2621        9     9.86460
M2622        9    10.12612
M2623        9    10.61796
M2624        9    10.92624
M2625        9    10.97846
M2626        9    11.52630
M2627        9    11.53682
M2628        9    11.81051
M2629        9    11.81260
M2630        9    12.59948
M2631        9    12.72306
M2632        9    12.92644
M2633        9    12.94222
M2634        9    13.29500
M2635        9    13.54388
M2636        9    14.33287
M2637        9    14.62266
M2638        9    14.76599
M2639        9    14.97406
M2640        9    15.11603
M2641        9    15.18002
M2642        9    15.49315
M2643        9    15.54957
M2644        9    15.79884
M2645        9    15.91372
M2646        9    16.27614
M2647        9    16.66362
M2648        9    16.69830
M2649        9    16.70801
M2650        9    16.83914
M2651        9    16.91401
M2652        9    17.71751
M2653        9    17.75602
M2654        9    17.78255
M2655        9    17.95292
M2656        9    18.14162
M2657        9    18.41791
M2658        9    18.50753
M2659        9    18.54005
M2660        9    18.86516
M2661        9    18.87256
M2662        9    19.19268
M2663        9    19.66471
M2664        9    19.81257
M2665        9    19.94236
M2666        9    20.04333
M2667        9    20.30859
M2668        9    20.45342
M2669        9    20.59098
M2670        9    20.74407
M2671        9    20.79114
M2672        9    21.13046
M2673        9    21.90112
M2674        9    22.40010
M2675        9    22.62714
M2676        9    22.65044
M2677        9    22.67736
M2678        9    22.97168
M2679        9    23.02903
M2680        9    23.58046
M2681        9    23.61384
M2682        9    23.98107
M2683        9    24.45648
M2684        9    24.49897
M2685        9    24.92552
M2686        9    25.70614
M2687        9    26.41185
M2688        9    27.38054
M2689        9    27.51774
M2690        9    27.63452
M2691        9    27.79848
M2692        9    27.82046
M2693        9    27.94857
M2694        9    28.33425
M2695        9    28.56046
M2696        9    28.82443
M2697        9    28.96765
M2698        9    28.99316
M2699        9    29.75276
M2700        9    29.91044
M2701        9    30.02545
M2702        9    30.17540
M2703        9    30.87719
M2704        9    31.11132
M2705        9    31.73270
M2706        9    31.95747
M2707        9    32.34375
M2708        9    32.39731
M2709        9    33.09310
M2710        9    33.78077
M2711        9    34.48450
M2712        9    34.60756
M2713        9    35.88714
M2714        9    35.91091
M2715        9    36.15664
M2716        9    36.32996
M2717        9    36.38084
M2718        9    36.42745
M2719        9    36.90676
M2720        9    37.39932
M2721        9    37.54909
M2722        9    37.81282
M2723        9    37.98844
M2724        9    38.62307
M2725        9    38.73454
M2726        9    39.00590
M2727        9    39.12279
M2728        9    39.20007
M2729        9    39.22202
M2730        9    39.73693
M2731        9    39.75905
M2732        9    39.84664
M2733        9    40.13363
M2734        9    40.24838
M2735        9    40.29215
M2736        9    40.44406
M2737        9    40.46104
M2738        9    40.61425
M2739        9    41.37288
M2740        9    41.41803
M2741        9    42.43000
M2742        9    42.44084
M2743        9    42.47104
M2744        9    42.78762
M2745        9    42.84753
M2746        9    42.91442
M2747        9    43.20601
M2748        9    43.30017
M2749        9    44.03268
M2750        9    44.33739
M2751        9    44.49705
M2752        9    44.54372
M2753        9    44.82047
M2754        9    45.19587
M2755        9    45.19715
M2756        9    45.45850
M2757        9    45.48943
M2758        9    46.30520
M2759        9    47.57733
M2760        9    48.24158
M2761        9    48.30731
M2762        9    48.52096
M2763        9    48.93312
M2764        9    49.32303
M2765        9    49.69199
M2766        9    49.86651
M2767        9    50.07017
M2768        9    50.31465
M2769        9    50.40671
M2770        9    50.46662
M2771        9    50.84450
M2772        9    50.85636
M2773        9    51.05543
M2774        9    51.56047
M2775        9    51.88600
M2776        9    52.42207
M2777        9    52.44606
M2778        9    52.65378
M2779        9    52.95944
M2780        9    52.99118
M2781        9    53.57134
M2782        9    53.60845
M2783        9    54.61655
M2784        9    54.72023
M2785        9    55.51443
M2786        9    55.54727
M2787        9    55.72988
M2788        9    55.81282
M2789        9    56.34892
M2790        9    56.54566
M2791        9    56.63653
M2792        9    57.18565
M2793        9    57.56839
M2794        9    57.87571
M2795        9    57.87920
M2796        9    58.05534
M2797        9    58.24403
M2798        9    58.33656
M2799        9    58.37536
M2800        9    58.68179
M2801        9    58.70405
M2802        9    58.80476
M2803        9    58.95091
M2804        9    59.15967
M2805        9    59.95791
M2806        9    59.99791
M2807        9    60.08790
M2808        9    60.31787
M2809        9    60.48808
M2810        9    60.53747
M2811        9    60.67283
M2812        9    60.86878
M2813        9    61.54604
M2814        9    61.62634
M2815        9    61.80092
M2816        9    61.93500
M2817        9    61.97271
M2818        9    63.06866
M2819        9    63.10773
M2820        9    63.14650
M2821        9    63.63131
M2822        9    63.84336
M2823        9    64.52166
M2824        9    65.71348
M2825        9    66.09179
M2826        9    66.12755
M2827        9    66.14364
M2828        9    66.24381
M2829        9    66.44626
M2830        9    66.49459
M2831        9    66.60292
M2832        9    66.62621
M2833        9    66.62643
M2834        9    66.99314
M2835        9    67.12380
M2836        9    67.40300
M2837        9    67.45786
M2838        9    67.94231
M2839        9    68.32619
M2840        9    68.33259
M2841        9    68.53726
M2842        9    68.71506
M2843        9    69.05783
M2844        9    69.15368
M2845        9    69.57307
M2846        9    70.13303
M2847        9    70.30745
M2848        9    71.31329
M2849        9    71.55464
M2850        9    71.57402
M2851        9    72.03848
M2852        9    72.17748
M2853        9    72.43216
M2854        9    72.75818
M2855        9    73.11161
M2856        9    73.19191
M2857        9    73.39601
M2858        9    73.77974
M2859        9    74.58350
M2860        9    74.62206
M2861        9    74.64511
M2862        9    74.65344
M2863        9    74.80933
M2864        9    75.25933
M2865        9    75.66085
M2866        9    75.94938
M2867        9    76.30838
M2868        9    76.83800
M2869        9    76.86770
M2870        9    76.98734
M2871        9    77.05165
M2872        9    78.33490
M2873        9    78.55421
M2874        9    78.97768
M2875        9    79.16778
M2876        9    79.47083
M2877        9    79.50547
M2878        9    80.12451
M2879        9    80.25188
M2880        9    80.74995
M2881        9    80.80161
M2882        9    80.84254
M2883        9    80.94601
M2884        9    81.07135
M2885        9    81.95847
M2886        9    82.17731
M2887        9    82.40572
M2888        9    82.69901
M2889        9    82.87034
M2890        9    82.90526
M2891        9    83.31979
M2892        9    83.37116
M2893        9    83.57439
M2894        9    84.05674
M2895        9    84.62030
M2896        9    84.64188
M2897        9    84.95748
M2898        9    85.11236
M2899        9    85.18301
M2900        9    85.26569
M2901        9    85.32017
M2902        9    85.47806
M2903        9    85.57544
M2904        9    85.85137
M2905        9    85.98480
M2906        9    86.03885
M2907        9    86.06811
M2908        9    86.31648
M2909        9    86.49372
M2910        9    86.69686
M2911        9    86.83591
M2912        9    87.10345
M2913        9    87.25972
M2914        9    87.29932
M2915        9    87.54507
M2916        9    87.58513
M2917        9    88.26999
M2918        9    88.31134
M2919        9    88.70789
M2920        9    90.04750
M2921        9    90.25569
M2922        9    91.77586
M2923        9    91.79685
M2924        9    91.89875
M2925        9    91.93943
M2926        9    91.94289
M2927        9    92.71572
M2928        9    92.72545
M2929        9    92.75987
M2930        9    92.90103
M2931        9    93.06809
M2932        9    93.50353
M2933        9    93.55220
M2934        9    93.55522
M2935        9    93.78208
M2936        9    93.80123
M2937        9    93.87042
M2938        9    93.95335
M2939        9    94.54206
M2940        9    94.66450
M2941        9    95.38072
M2942        9    95.54232
M2943        9    96.68232
M2944        9    96.83951
M2945        9    97.18931
M2946        9    97.64613
M2947        9    97.76805
M2948        9    97.98447
M2949        9    98.98401
M2950        9    99.34140
M2951        9    99.34636
M2952        9    99.94385
M2953        9    99.96469
M2954        9    99.97063
M2955       10     0.47817
M2956       10     0.75587
M2957       10     0.79991
M2958       10     1.72897
M2959       10     1.75812
M2960       10     1.88173
M2961       10     2.14550
M2962       10     2.55255
M2963       10     2.58709
M2964       10     2.86063
M2965       10     2.86767
M2966       10     2.99849
M2967       10     3.18303
M2968       10     3.53845
M2969       10     4.29850
M2970       10     4.32277
M2971       10     4.34461
M2972       10     5.02237
M2973       10     5.35277
M2974       10     5.92781
M2975       10     6.01690
M2976       10     6.25041
M2977       10     6.47532
M2978       10     7.27152
M2979       10     7.37275
M2980       10     7.88643
M2981       10     8.24097
M2982       10     8.70138
M2983       10     8.73664
M2984       10     8.86577
M2985       10     9.37930
M2986       10    10.60013
M2987       10    10.79308
M2988       10    11.46553
M2989       10    11.54962
M2990       10    12.70233
M2991       10    12.94684
M2992       10    12.94838
M2993       10    13.16859
M2994       10    13.54181
M2995       10    13.84362
M2996       10    13.97094
M2997       10    14.45013
M2998       10    15.17166
M2999       10    15.56371
M3000       10    15.81528
M3001       10    16.00041
M3002       10    16.02945
M3003       10    16.09708
M3004       10    16.62824
M3005       10    16.73126
M3006       10    17.11076
M3007       10    17.42216
M3008       10    17.57364
M3009       10    17.63415
M3010       10    17.73949
M3011       10    17.88483
M3012       10    18.10367
M3013       10    18.19945
M3014       10    18.52534
M3015       10    18.62837
M3016       10    18.98534
M3017       10    19.06823
M3018       10    19.27403
M3019       10    19.69471
M3020       10    19.79373
M3021       10    19.84849
M3022       10    20.03986
M3023       10    20.25031
M3024       10    20.52484
M3025       10    22.22848
M3026       10    22.39046
M3027       10    22.40865
M3028       10    22.67100
M3029       10    22.81641
M3030       10    22.86392
M3031       10    23.10901
M3032       10    23.22690
M3033       10    24.15222
M3034       10    24.37066
M3035       10    24.54039
M3036       10    24.82579
M3037       10    24.87470
M3038       10    25.55672
M3039       10    25.77033
M3040       10    25.98552
M3041       10    27.37563
M3042       10    27.57406
M3043       10    27.60984
M3044       10    27.61324
M3045       10    28.42033
M3046       10    28.57231
M3047       10    28.87282
M3048       10    28.92510
M3049       10    29.23735
M3050       10    29.28907
M3051       10    29.32310
M3052       10    30.05439
M3053       10    30.90948
M3054       10    31.14130
M3055       10    31.38512
M3056       10    31.66339
M3057       10    32.04736
M3058       10    32.18519
M3059       10    32.60655
M3060       10    32.85603
M3061       10    33.29203
M3062       10    33.73666
M3063       10    34.11726
M3064       10    34.82688
M3065       10    34.87198
M3066       10    35.33726
M3067       10    36.04239
M3068       10    36.37477
M3069       10    36.71611
M3070       10    36.92333
M3071       10    37.22672
M3072       10    37.23892
M3073       10    37.88000
M3074       10    37.90054
M3075       10    38.63105
M3076       10    38.72289
M3077       10    39.48941
M3078       10    40.28256
M3079       10    40.94826
M3080       10    41.66262
M3081       10    41.96642
M3082       10    42.10805
M3083       10    42.34667
M3084       10    42.55954
M3085       10    43.12713
M3086       10    43.64267
M3087       10    43.70518
M3088       10    44.05735
M3089       10    44.40396
M3090       10    45.14427
M3091       10    45.25676
M3092       10    45.65055
M3093       10    46.19918
M3094       10    46.40659
M3095       10    46.40964
M3096       10    46.60674
M3097       10    46.95312
M3098       10    47.18918
M3099       10    47.28889
M3100       10    47.35646
M3101       10    47.65806
M3102       10    47.72705
M3103       10    48.18635
M3104       10    48.31557
M3105       10    48.31628
M3106       10    48.37447
M3107       10    48.62246
M3108       10    49.86406
M3109       10    50.03023
M3110       10    50.51507
M3111       10    50.54370
M3112       10    51.17771
M3113       10    52.42499
M3114       10    53.12348
M3115       10    53.20107
M3116       10    53.39564
M3117       10    53.55405
M3118       10    53.83756
M3119       10    54.91094
M3120       10    54.95716
M3121       10    55.07688
M3122       10    55.33595
M3123       10    55.49790
M3124       10    55.53507
M3125       10    55.60845
M3126       10    56.25297
M3127       10    56.32957
M3128       10    57.00278
M3129       10    57.86065
M3130       10    57.92279
M3131       10    57.98136
M3132       10    58.20220
M3133       10    59.62774
M3134       10    59.69609
M3135       10    59.70725
M3136       10    59.88371
M3137       10    60.58693
M3138       10    60.62193
M3139       10    61.03215
M3140       10    62.06178
M3141       10    62.48287
M3142       10    62.84237
M3143       10    62.89713
M3144       10    62.98792
M3145       10    63.38338
M3146       10    63.43446
M3147       10    63.80900
M3148       10    63.90924
M3149       10    64.39589
M3150       10    64.72092
M3151       10    64.81973
M3152       10    64.95537
M3153       10    65.11497
M3154       10    65.55905
M3155       10    65.58715
M3156       10    65.69928
M3157       10    65.73333
M3158       10    66.00527
M3159       10    66.77107
M3160       10    67.44782
M3161       10    67.58132
M3162       10    67.62249
M3163       10    67.62958
M3164       10    67.63654
M3165       10    67.64733
M3166       10    68.01670
M3167       10    68.20843
M3168       10    68.44731
M3169       10    68.45254
M3170       10    68.88184
M3171       10    68.92373
M3172       10    68.94686
M3173       10    69.86017
M3174       10    69.99356
M3175       10    70.24013
M3176       10    70.30877
M3177       10    70.35924
M3178       10    70.57044
M3179       10    70.87695
M3180       10    70.93403
M3181       10    71.61455
M3182       10    71.65431
M3183       10    71.67629
M3184       10    71.85537
M3185       10    71.89211
M3186       10    72.64780
M3187       10    72.75767
M3188       10    73.03194
M3189       10    73.24638
M3190       10    73.30174
M3191       10    73.92968
M3192       10    74.05510
M3193       10    74.18733
M3194       10    74.23850
M3195       10    74.40041
M3196       10    74.69418
M3197       10    74.72378
M3198       10    75.24971
M3199       10    75.28217
M3200       10    75.32469
M3201       10    75.45397
M3202       10    75.75329
M3203       10    76.04873
M3204       10    76.27609
M3205       10    76.88045
M3206       10    76.95373
M3207       10    77.16829
M3208       10    77.26059
M3209       10    77.32497
M3210       10    77.38446
M3211       10    77.71057
M3212       10    77.79933
M3213       10    77.82460
M3214       10    78.01735
M3215       10    78.51703
M3216       10    78.54378
M3217       10    78.82352
M3218       10    79.25002
M3219       10    79.35027
M3220       10    79.51242
M3221       10    79.59328
M3222       10    79.60839
M3223       10    82.65009
M3224       10    82.74161
M3225       10    83.18345
M3226       10    83.18500
M3227       10    83.65135
M3228       10    83.68739
M3229       10    83.77617
M3230       10    84.25599
M3231       10    84.54826
M3232       10    84.71718
M3233       10    85.33204
M3234       10    85.55574
M3235       10    85.55969
M3236       10    85.87344
M3237       10    86.20120
M3238       10    86.34732
M3239       10    86.56724
M3240       10    87.00081
M3241       10    87.01783
M3242       10    87.32900
M3243       10    87.52756
M3244       10    88.11329
M3245       10    88.34604
M3246       10    88.86993
M3247       10    89.08734
M3248       10    89.16617
M3249       10    89.48990
M3250       10    89.49452
M3251       10    89.78298
M3252       10    89.94827
M3253       10    90.11386
M3254       10    90.75178
M3255       10    90.82390
M3256       10    91.42803
M3257       10    93.43098
M3258       10    93.45471
M3259       10    93.47795
M3260       10    93.76131
M3261       10    93.81313
M3262       10    93.96872
M3263       10    94.17073
M3264       10    94.51018
M3265       10    95.00608
M3266       10    95.22833
M3267       10    95.41537
M3268       10    95.95641
M3269       10    96.51281
M3270       10    97.26084
M3271       10    97.99316
M3272       10    98.03217
M3273       10    98.19415
M3274       10    98.49201
M3275       10    98.51370
M3276       10    98.76668
M3277       10    98.86856
M3278       10    99.00675
M3279       10    99.04619
M3280       10    99.18559
M3281       10    99.33172
M3282       10    99.45614
M3283       10    99.90838
